Order ID,Order Date,Region,Category,Product Name,Quantity,Unit Price,Sales,Cost,Profit,Customer Segment
ORD-108276,2024-07-04,North,Technology,Monitor,3,51.9,155.7,127.17,28.53,Corporate
ORD-108277,2022-03-07,East,Office Supplies,Pen Set,1,375.16,375.16,334.42,40.74,Home Office
ORD-108278,2023-01-08,East,Office Supplies,Pen Set,8,135.35,1082.8,707.12,375.68,Consumer
ORD-108279,2023-11-23,North,Technology,Laptop,1,281.1,281.1,187.82,93.28,Home Office
ORD-108280,2024-05-05,West,Technology,Laptop,3,257.75,773.25,476.3,296.95,Home Office
ORD-108281,2022-12-07,South,Furniture,Desk,9,417.73,3759.57,2777.43,982.14,Home Office
ORD-108282,2024-05-11,West,Furniture,Bookshelf,2,180.34,360.68,243.86,116.82,Consumer
ORD-108283,2023-11-21,East,Office Supplies,Paper Ream,1,58.89,58.89,49.77,9.12,Corporate
ORD-108284,2022-03-08,South,Furniture,Office Chair,7,196.33,1374.31,1177.14,197.17,Corporate
ORD-108285,2024-06-23,North,Furniture,Office Chair,6,29.25,175.5,121.53,53.97,Home Office
ORD-108286,2024-06-01,South,Office Supplies,Stapler,8,245.89,1967.12,1330.86,636.26,Consumer
ORD-108287,2023-10-02,West,Technology,Laptop,6,45.11,270.66,186.15,84.51,Corporate
ORD-108288,2024-01-19,North,Office Supplies,Stapler,7,180.54,1263.78,773.11,490.67,Corporate
ORD-108289,2024-06-27,South,Furniture,Filing Cabinet,5,320.42,1602.1,1276.89,325.21,Home Office
ORD-108290,2024-12-23,North,Technology,Laptop,7,351.77,2462.39,2147.82,314.57,Home Office
ORD-108291,2023-07-15,South,Technology,Mouse,1,378.23,378.23,335.92,42.31,Home Office
ORD-108292,2024-05-08,East,Office Supplies,Paper Ream,8,160.98,1287.84,968.59,319.25,Corporate
ORD-108293,2023-12-31,East,Technology,Laptop,4,219.61,878.44,692.0,186.44,Home Office
ORD-108294,2024-07-28,West,Furniture,Filing Cabinet,6,394.63,2367.78,1882.1,485.68,Consumer
ORD-108295,2022-08-12,North,Furniture,Desk,9,127.41,1146.69,837.45,309.24,Corporate
ORD-108296,2023-01-19,South,Furniture,Bookshelf,6,438.9,2633.4,1965.54,667.86,Corporate
ORD-108297,2023-02-18,West,Technology,Keyboard,5,225.87,1129.35,852.53,276.82,Consumer
ORD-108298,2023-08-25,South,Furniture,Desk,8,421.07,3368.56,2548.94,819.62,Home Office
ORD-108299,2022-09-19,South,Technology,Mouse,2,151.6,303.2,241.74,61.46,Home Office
ORD-108300,2024-10-15,North,Furniture,Desk,9,411.93,3707.37,2567.25,1140.12,Corporate
ORD-108301,2022-05-11,West,Office Supplies,Stapler,2,178.23,356.46,236.71,119.75,Consumer
ORD-108302,2023-11-04,West,Technology,Laptop,5,45.68,228.4,160.91,67.49,Consumer
ORD-108303,2023-03-18,East,Office Supplies,Paper Ream,9,75.93,683.37,412.76,270.61,Home Office
ORD-108304,2024-08-26,West,Technology,Laptop,1,184.54,184.54,125.31,59.23,Home Office
ORD-108305,2024-05-08,North,Furniture,Bookshelf,1,308.12,308.12,267.97,40.15,Home Office
ORD-108306,2024-06-21,South,Office Supplies,Notebook,5,210.42,1052.1,692.97,359.13,Consumer
ORD-108307,2022-03-01,West,Office Supplies,Stapler,3,64.28,192.84,162.76,30.08,Consumer
ORD-108308,2025-05-23,North,Technology,Monitor,6,195.15,1170.9,783.8,387.1,Home Office
ORD-108309,2023-08-01,West,Furniture,Office Chair,2,382.6,765.2,609.51,155.69,Home Office
ORD-108310,2024-10-26,North,Furniture,Filing Cabinet,2,487.21,974.42,751.38,223.04,Consumer
ORD-108311,2024-11-06,South,Office Supplies,Notebook,7,430.96,3016.72,2111.52,905.2,Consumer
ORD-108312,2024-11-09,South,Furniture,Filing Cabinet,5,167.72,838.6,522.61,315.99,Corporate
ORD-108313,2022-03-28,South,Technology,Laptop,4,15.76,63.04,50.83,12.21,Corporate
ORD-108314,2024-06-30,North,Office Supplies,Notebook,3,116.6,349.8,229.11,120.69,Consumer
ORD-108315,2022-07-21,South,Furniture,Office Chair,8,134.99,1079.92,710.15,369.77,Corporate
ORD-108316,2024-04-25,South,Office Supplies,Paper Ream,6,215.71,1294.26,901.71,392.55,Corporate
ORD-108317,2024-10-04,South,Technology,Keyboard,5,352.69,1763.45,1230.26,533.19,Consumer
ORD-108318,2022-09-16,South,Furniture,Filing Cabinet,9,111.88,1006.92,806.8,200.12,Home Office
ORD-108319,2024-07-11,West,Furniture,Desk,9,75.08,675.72,431.23,244.49,Consumer
ORD-108320,2022-10-19,North,Furniture,Filing Cabinet,5,376.19,1880.95,1142.96,737.99,Consumer
ORD-108321,2022-10-04,East,Office Supplies,Pen Set,8,330.9,2647.2,1649.86,997.34,Home Office
ORD-108322,2024-02-14,West,Technology,Laptop,3,247.74,743.22,659.49,83.73,Home Office
ORD-108323,2024-07-28,West,Furniture,Office Chair,2,430.43,860.86,565.64,295.22,Corporate
ORD-108324,2023-02-12,East,Technology,Laptop,3,270.66,811.98,578.59,233.39,Home Office
ORD-108325,2023-10-20,North,Furniture,Office Chair,1,348.56,348.56,272.89,75.67,Home Office
ORD-108326,2023-02-23,West,Furniture,Desk,4,225.04,900.16,613.22,286.94,Corporate
ORD-108327,2024-07-04,East,Office Supplies,Notebook,6,162.51,975.06,733.84,241.22,Consumer
ORD-108328,2024-06-30,North,Technology,Mouse,5,143.71,718.55,476.42,242.13,Home Office
ORD-108329,2024-06-06,South,Furniture,Office Chair,1,276.0,276.0,170.85,105.15,Consumer
ORD-108330,2022-02-12,North,Office Supplies,Pen Set,8,150.47,1203.76,1013.28,190.48,Consumer
ORD-108331,2024-06-29,North,Technology,Monitor,1,377.48,377.48,300.22,77.26,Consumer
ORD-108332,2025-05-02,West,Office Supplies,Stapler,7,53.1,371.7,304.06,67.64,Corporate
ORD-108333,2022-02-24,South,Office Supplies,Pen Set,6,176.36,1058.16,934.17,123.99,Corporate
ORD-108334,2023-08-15,North,Technology,Laptop,5,484.04,2420.2,1516.68,903.52,Consumer
ORD-108335,2022-01-24,West,Office Supplies,Pen Set,4,394.54,1578.16,1254.4,323.76,Consumer
ORD-108336,2023-08-24,North,Furniture,Office Chair,3,48.57,145.71,95.09,50.62,Consumer
ORD-108337,2022-04-19,East,Furniture,Desk,9,85.97,773.73,609.17,164.56,Consumer
ORD-108338,2022-06-21,East,Office Supplies,Stapler,9,74.63,671.67,410.1,261.57,Home Office
ORD-108339,2022-03-20,South,Technology,Laptop,1,299.55,299.55,260.07,39.48,Corporate
ORD-108340,2024-03-29,West,Office Supplies,Stapler,8,59.84,478.72,395.11,83.61,Home Office
ORD-108341,2023-08-23,North,Office Supplies,Stapler,7,361.47,2530.29,1670.0,860.29,Home Office
ORD-108342,2024-01-26,West,Technology,Keyboard,4,329.9,1319.6,842.82,476.78,Consumer
ORD-108343,2023-08-11,North,Furniture,Desk,1,462.92,462.92,363.43,99.49,Corporate
ORD-108344,2024-10-16,South,Furniture,Desk,9,127.75,1149.75,901.57,248.18,Home Office
ORD-108345,2024-12-05,East,Furniture,Filing Cabinet,8,179.4,1435.2,1021.05,414.15,Consumer
ORD-108346,2023-05-23,East,Furniture,Desk,7,193.47,1354.29,1116.25,238.04,Home Office
ORD-108347,2024-09-30,South,Technology,Keyboard,6,146.81,880.86,572.42,308.44,Corporate
ORD-108348,2024-04-07,North,Office Supplies,Paper Ream,3,321.82,965.46,796.18,169.28,Corporate
ORD-108349,2023-04-14,East,Technology,Monitor,9,158.77,1428.93,1113.45,315.48,Consumer
ORD-108350,2024-11-15,South,Furniture,Desk,3,156.08,468.24,312.29,155.95,Consumer
ORD-108351,2024-08-30,South,Technology,Keyboard,8,458.78,3670.24,2633.21,1037.03,Home Office
ORD-108352,2024-05-12,East,Technology,Mouse,2,106.68,213.36,131.1,82.26,Home Office
ORD-108353,2022-05-15,West,Technology,Laptop,5,316.17,1580.85,1231.6,349.25,Consumer
ORD-108354,2024-01-27,West,Technology,Mouse,8,320.94,2567.52,1871.85,695.67,Corporate
ORD-108355,2024-09-01,South,Furniture,Filing Cabinet,6,274.48,1646.88,1476.89,169.99,Corporate
ORD-108356,2024-12-07,West,Office Supplies,Pen Set,6,270.77,1624.62,1007.19,617.43,Consumer
ORD-108357,2023-07-31,South,Technology,Mouse,3,66.02,198.06,135.09,62.97,Consumer
ORD-108358,2024-08-24,West,Office Supplies,Notebook,4,300.46,1201.84,1000.61,201.23,Consumer
ORD-108359,2025-06-05,South,Furniture,Filing Cabinet,9,457.05,4113.45,3026.05,1087.4,Consumer
ORD-108360,2023-12-17,South,Furniture,Filing Cabinet,3,16.17,48.51,33.45,15.06,Corporate
ORD-108361,2024-12-10,South,Technology,Keyboard,5,359.25,1796.25,1100.68,695.57,Home Office
ORD-108362,2022-01-04,West,Furniture,Bookshelf,2,62.0,124.0,96.17,27.83,Home Office
ORD-108363,2025-06-15,East,Furniture,Desk,9,306.85,2761.65,2257.81,503.84,Consumer
ORD-108364,2025-05-24,West,Office Supplies,Pen Set,8,86.39,691.12,462.42,228.7,Consumer
ORD-108365,2023-07-23,West,Office Supplies,Stapler,2,58.08,116.16,102.29,13.87,Corporate
ORD-108366,2024-08-24,South,Furniture,Office Chair,9,404.36,3639.24,2444.23,1195.01,Consumer
ORD-108367,2024-04-04,South,Office Supplies,Stapler,5,477.01,2385.05,1458.91,926.14,Home Office
ORD-108368,2025-02-23,East,Furniture,Desk,8,448.62,3588.96,3003.57,585.39,Home Office
ORD-108369,2022-11-14,South,Technology,Laptop,8,102.78,822.24,672.35,149.89,Consumer
ORD-108370,2025-01-04,East,Technology,Mouse,9,419.76,3777.84,3183.08,594.76,Consumer
ORD-108371,2024-09-10,West,Office Supplies,Notebook,4,211.1,844.4,622.93,221.47,Consumer
ORD-108372,2022-04-10,North,Furniture,Desk,3,323.39,970.17,711.88,258.29,Home Office
ORD-108373,2022-02-23,West,Technology,Keyboard,9,97.37,876.33,546.24,330.09,Home Office
ORD-108374,2024-03-22,South,Technology,Laptop,1,488.22,488.22,305.84,182.38,Home Office
ORD-108375,2024-01-24,West,Office Supplies,Paper Ream,5,327.88,1639.4,1263.85,375.55,Consumer
ORD-108376,2024-07-10,West,Technology,Laptop,9,148.79,1339.11,1098.2,240.91,Home Office
ORD-108377,2024-04-05,North,Office Supplies,Pen Set,2,481.56,963.12,702.78,260.34,Consumer
ORD-108378,2023-10-18,South,Technology,Mouse,1,327.69,327.69,265.62,62.07,Home Office
ORD-108379,2024-12-04,West,Technology,Keyboard,8,398.34,3186.72,2054.57,1132.15,Home Office
ORD-108380,2025-04-29,South,Office Supplies,Notebook,2,435.89,871.78,767.07,104.71,Consumer
ORD-108381,2023-11-06,North,Furniture,Bookshelf,6,284.6,1707.6,1062.3,645.3,Corporate
ORD-108382,2022-01-24,North,Furniture,Office Chair,8,280.82,2246.56,1937.28,309.28,Home Office
ORD-108383,2024-03-13,East,Furniture,Bookshelf,5,132.28,661.4,573.12,88.28,Consumer
ORD-108384,2024-08-21,West,Furniture,Bookshelf,3,231.15,693.45,455.46,237.99,Consumer
ORD-108385,2023-05-10,East,Furniture,Filing Cabinet,5,106.26,531.3,447.0,84.3,Home Office
ORD-108386,2025-01-27,East,Furniture,Desk,7,249.56,1746.92,1134.06,612.86,Corporate
ORD-108387,2022-04-14,East,Furniture,Desk,6,444.78,2668.68,1931.77,736.91,Corporate
ORD-108388,2023-11-06,South,Technology,Laptop,4,23.47,93.88,61.96,31.92,Corporate
ORD-108389,2024-01-30,North,Office Supplies,Paper Ream,9,85.56,770.04,512.74,257.3,Home Office
ORD-108390,2023-11-11,North,Technology,Keyboard,2,369.56,739.12,486.34,252.78,Consumer
ORD-108391,2022-04-26,North,Furniture,Filing Cabinet,6,472.69,2836.14,1774.69,1061.45,Home Office
ORD-108392,2024-02-29,West,Office Supplies,Pen Set,9,265.78,2392.02,1955.98,436.04,Corporate
ORD-108393,2024-10-23,West,Office Supplies,Notebook,4,124.17,496.68,355.62,141.06,Corporate
ORD-108394,2025-04-13,East,Office Supplies,Stapler,8,150.0,1200.0,841.27,358.73,Corporate
ORD-108395,2025-03-01,West,Office Supplies,Stapler,8,107.47,859.76,755.23,104.53,Corporate
ORD-108396,2024-11-04,West,Office Supplies,Notebook,3,481.3,1443.9,1033.23,410.67,Home Office
ORD-108397,2022-10-03,South,Technology,Monitor,4,141.95,567.8,374.49,193.31,Corporate
ORD-108398,2023-05-08,West,Office Supplies,Paper Ream,5,337.94,1689.7,1469.14,220.56,Home Office
ORD-108399,2023-10-15,South,Technology,Laptop,1,285.98,285.98,199.91,86.07,Corporate
ORD-108400,2022-05-22,South,Technology,Mouse,7,452.16,3165.12,2258.68,906.44,Corporate
ORD-108401,2024-11-15,West,Office Supplies,Paper Ream,2,493.99,987.98,768.49,219.49,Consumer
ORD-108402,2023-07-18,West,Office Supplies,Paper Ream,7,207.41,1451.87,1241.84,210.03,Home Office
ORD-108403,2025-04-16,North,Office Supplies,Paper Ream,2,225.38,450.76,273.77,176.99,Consumer
ORD-108404,2024-11-10,West,Technology,Mouse,5,222.28,1111.4,916.88,194.52,Corporate
ORD-108405,2022-06-23,South,Office Supplies,Paper Ream,1,248.39,248.39,211.24,37.15,Home Office
ORD-108406,2025-02-24,North,Furniture,Bookshelf,9,12.22,109.98,95.67,14.31,Home Office
ORD-108407,2023-01-03,West,Technology,Monitor,4,40.45,161.8,116.61,45.19,Home Office
ORD-108408,2022-03-16,East,Office Supplies,Pen Set,9,33.15,298.35,183.76,114.59,Home Office
ORD-108409,2023-06-12,South,Office Supplies,Notebook,3,214.04,642.12,538.9,103.22,Home Office
ORD-108410,2024-01-20,North,Furniture,Bookshelf,2,313.37,626.74,471.11,155.63,Corporate
ORD-108411,2024-07-24,North,Furniture,Desk,8,39.26,314.08,248.32,65.76,Home Office
ORD-108412,2022-12-06,East,Office Supplies,Stapler,5,173.5,867.5,545.18,322.32,Corporate
ORD-108413,2023-01-17,East,Furniture,Bookshelf,6,438.48,2630.88,1579.39,1051.49,Consumer
ORD-108414,2025-05-04,North,Office Supplies,Notebook,2,56.15,112.3,85.3,27.0,Consumer
ORD-108415,2022-01-27,South,Furniture,Bookshelf,2,434.1,868.2,594.72,273.48,Consumer
ORD-108416,2024-01-03,West,Office Supplies,Pen Set,9,249.96,2249.64,1644.77,604.87,Home Office
ORD-108417,2025-06-03,East,Office Supplies,Stapler,8,197.47,1579.76,1113.63,466.13,Home Office
ORD-108418,2023-10-12,West,Furniture,Filing Cabinet,1,353.59,353.59,317.15,36.44,Corporate
ORD-108419,2022-03-10,South,Technology,Mouse,6,333.41,2000.46,1528.13,472.33,Consumer
ORD-108420,2022-04-02,South,Technology,Keyboard,9,84.7,762.3,551.38,210.92,Corporate
ORD-108421,2024-09-20,East,Office Supplies,Paper Ream,2,11.1,22.2,13.64,8.56,Consumer
ORD-108422,2022-09-15,South,Furniture,Bookshelf,2,39.36,78.72,63.06,15.66,Home Office
ORD-108423,2024-02-21,East,Furniture,Filing Cabinet,2,164.47,328.94,216.69,112.25,Home Office
ORD-108424,2024-05-13,South,Technology,Laptop,4,327.82,1311.28,1027.45,283.83,Corporate
ORD-108425,2022-08-21,South,Office Supplies,Pen Set,8,27.66,221.28,197.76,23.52,Corporate
ORD-108426,2024-05-03,West,Office Supplies,Pen Set,4,320.29,1281.16,1013.37,267.79,Consumer
ORD-108427,2023-11-21,West,Office Supplies,Pen Set,6,466.47,2798.82,1770.53,1028.29,Consumer
ORD-108428,2024-11-27,East,Technology,Mouse,6,225.69,1354.14,1084.74,269.4,Consumer
ORD-108429,2022-03-13,North,Furniture,Desk,6,376.05,2256.3,1759.15,497.15,Home Office
ORD-108430,2022-12-13,West,Furniture,Bookshelf,6,436.83,2620.98,1907.74,713.24,Consumer
ORD-108431,2025-02-22,East,Furniture,Desk,9,87.15,784.35,514.5,269.85,Consumer
ORD-108432,2024-12-16,East,Furniture,Filing Cabinet,5,361.46,1807.3,1220.19,587.11,Consumer
ORD-108433,2023-08-25,East,Technology,Monitor,8,271.71,2173.68,1854.89,318.79,Consumer
ORD-108434,2025-06-21,East,Technology,Monitor,7,417.54,2922.78,1939.12,983.66,Corporate
ORD-108435,2024-12-16,West,Office Supplies,Paper Ream,8,29.72,237.76,147.57,90.19,Consumer
ORD-108436,2024-12-16,West,Office Supplies,Paper Ream,6,21.97,131.82,102.02,29.8,Home Office
ORD-108437,2025-01-20,North,Furniture,Office Chair,4,457.29,1829.16,1261.07,568.09,Consumer
ORD-108438,2022-11-26,East,Furniture,Filing Cabinet,1,359.79,359.79,316.22,43.57,Consumer
ORD-108439,2022-05-08,West,Technology,Mouse,8,416.04,3328.32,2719.6,608.72,Home Office
ORD-108440,2022-02-22,South,Office Supplies,Notebook,4,169.66,678.64,428.57,250.07,Consumer
ORD-108441,2022-03-21,East,Office Supplies,Paper Ream,6,430.5,2583.0,1911.19,671.81,Corporate
ORD-108442,2025-03-23,North,Office Supplies,Notebook,9,23.53,211.77,146.95,64.82,Corporate
ORD-108443,2024-03-11,North,Technology,Mouse,4,469.83,1879.32,1681.41,197.91,Corporate
ORD-108444,2022-07-12,East,Office Supplies,Pen Set,5,19.91,99.55,81.29,18.26,Consumer
ORD-108445,2023-12-27,East,Furniture,Filing Cabinet,6,60.84,365.04,248.75,116.29,Consumer
ORD-108446,2025-03-07,South,Office Supplies,Paper Ream,8,77.33,618.64,452.7,165.94,Home Office
ORD-108447,2024-10-26,West,Office Supplies,Stapler,7,458.77,3211.39,2831.13,380.26,Consumer
ORD-108448,2023-12-10,South,Office Supplies,Notebook,8,411.35,3290.8,2767.28,523.52,Consumer
ORD-108449,2023-07-15,South,Office Supplies,Paper Ream,7,498.8,3491.6,3117.58,374.02,Home Office
ORD-108450,2024-04-23,North,Furniture,Desk,9,490.63,4415.67,3512.0,903.67,Corporate
ORD-108451,2023-08-14,East,Office Supplies,Pen Set,3,105.65,316.95,263.28,53.67,Consumer
ORD-108452,2025-03-07,South,Technology,Laptop,2,258.93,517.86,398.34,119.52,Home Office
ORD-108453,2023-01-30,East,Furniture,Office Chair,3,62.85,188.55,116.1,72.45,Consumer
ORD-108454,2024-11-26,East,Office Supplies,Paper Ream,8,497.23,3977.84,2802.26,1175.58,Home Office
ORD-108455,2024-08-29,South,Office Supplies,Pen Set,2,306.66,613.32,412.9,200.42,Home Office
ORD-108456,2022-10-18,South,Furniture,Desk,7,100.71,704.97,463.61,241.36,Consumer
ORD-108457,2023-08-22,South,Furniture,Bookshelf,1,114.47,114.47,89.8,24.67,Consumer
ORD-108458,2024-04-25,West,Office Supplies,Notebook,4,455.81,1823.24,1338.93,484.31,Corporate
ORD-108459,2024-02-27,East,Furniture,Filing Cabinet,1,489.94,489.94,393.59,96.35,Consumer
ORD-108460,2024-11-26,East,Technology,Monitor,7,299.15,2094.05,1285.9,808.15,Consumer
ORD-108461,2024-05-11,West,Office Supplies,Notebook,6,25.02,150.12,95.73,54.39,Corporate
ORD-108462,2022-10-25,South,Furniture,Office Chair,5,55.13,275.65,195.54,80.11,Corporate
ORD-108463,2024-04-22,West,Technology,Monitor,9,354.55,3190.95,1939.8,1251.15,Home Office
ORD-108464,2024-01-15,West,Furniture,Filing Cabinet,3,401.03,1203.09,853.4,349.69,Corporate
ORD-108465,2024-03-16,North,Office Supplies,Notebook,9,211.81,1906.29,1564.2,342.09,Consumer
ORD-108466,2022-05-08,West,Furniture,Filing Cabinet,1,24.5,24.5,19.31,5.19,Consumer
ORD-108467,2024-08-02,East,Office Supplies,Stapler,6,359.07,2154.42,1699.09,455.33,Consumer
ORD-108468,2023-08-16,West,Technology,Laptop,7,470.9,3296.3,2225.5,1070.8,Corporate
ORD-108469,2024-12-26,South,Furniture,Bookshelf,6,406.64,2439.84,1977.81,462.03,Home Office
ORD-108470,2025-06-06,South,Furniture,Desk,4,325.12,1300.48,1048.41,252.07,Home Office
ORD-108471,2024-03-23,East,Office Supplies,Notebook,5,228.91,1144.55,939.14,205.41,Corporate
ORD-108472,2024-04-05,North,Furniture,Office Chair,7,431.15,3018.05,2201.9,816.15,Corporate
ORD-108473,2024-02-22,East,Technology,Monitor,6,364.64,2187.84,1847.04,340.8,Home Office
ORD-108474,2025-06-27,East,Furniture,Office Chair,6,205.56,1233.36,1078.74,154.62,Consumer
ORD-108475,2023-04-08,West,Office Supplies,Pen Set,3,497.77,1493.31,1319.58,173.73,Home Office
ORD-108476,2025-04-09,West,Furniture,Filing Cabinet,1,343.47,343.47,257.82,85.65,Corporate
ORD-108477,2024-01-25,West,Furniture,Desk,6,302.73,1816.38,1093.69,722.69,Home Office
ORD-108478,2024-11-03,East,Furniture,Office Chair,8,98.83,790.64,626.13,164.51,Home Office
ORD-108479,2024-03-08,West,Technology,Mouse,6,119.16,714.96,636.85,78.11,Home Office
ORD-108480,2024-12-21,West,Office Supplies,Pen Set,7,44.88,314.16,253.74,60.42,Consumer
ORD-108481,2022-08-24,North,Office Supplies,Paper Ream,9,447.43,4026.87,3222.88,803.99,Corporate
ORD-108482,2024-08-27,South,Furniture,Bookshelf,2,485.1,970.2,799.05,171.15,Consumer
ORD-108483,2024-08-03,North,Office Supplies,Notebook,2,304.25,608.5,391.07,217.43,Corporate
ORD-108484,2023-12-10,South,Technology,Monitor,3,329.79,989.37,684.35,305.02,Corporate
ORD-108485,2025-01-26,East,Office Supplies,Stapler,8,494.39,3955.12,3508.39,446.73,Home Office
ORD-108486,2024-08-12,South,Technology,Monitor,3,247.01,741.03,657.28,83.75,Corporate
ORD-108487,2024-04-16,South,Office Supplies,Paper Ream,7,142.91,1000.37,789.25,211.12,Home Office
ORD-108488,2023-09-30,South,Office Supplies,Pen Set,8,183.83,1470.64,1240.65,229.99,Consumer
ORD-108489,2024-02-08,North,Furniture,Filing Cabinet,2,153.78,307.56,249.85,57.71,Corporate
ORD-108490,2024-10-24,West,Technology,Laptop,6,82.13,492.78,438.41,54.37,Consumer
ORD-108491,2024-06-04,East,Technology,Monitor,3,430.99,1292.97,924.16,368.81,Corporate
ORD-108492,2024-09-14,East,Office Supplies,Notebook,8,132.43,1059.44,774.32,285.12,Consumer
ORD-108493,2024-07-10,South,Technology,Mouse,1,94.05,94.05,78.0,16.05,Home Office
ORD-108494,2025-03-13,North,Technology,Monitor,9,367.76,3309.84,2605.15,704.69,Home Office
ORD-108495,2022-07-09,South,Office Supplies,Pen Set,8,397.96,3183.68,2331.41,852.27,Home Office
ORD-108496,2025-05-26,East,Technology,Mouse,6,207.06,1242.36,993.4,248.96,Home Office
ORD-108497,2024-05-06,West,Office Supplies,Stapler,9,213.26,1919.34,1546.13,373.21,Consumer
ORD-108498,2023-08-22,East,Office Supplies,Pen Set,3,387.44,1162.32,922.79,239.53,Home Office
ORD-108499,2023-01-16,East,Technology,Mouse,8,252.25,2018.0,1236.19,781.81,Corporate
ORD-108500,2022-07-19,South,Office Supplies,Stapler,6,218.0,1308.0,1112.08,195.92,Home Office
ORD-108501,2024-03-03,East,Furniture,Office Chair,4,245.02,980.08,629.76,350.32,Home Office
ORD-108502,2025-03-28,East,Office Supplies,Stapler,2,445.84,891.68,736.11,155.57,Consumer
ORD-108503,2023-08-30,North,Office Supplies,Pen Set,8,184.67,1477.36,1320.68,156.68,Home Office
ORD-108504,2024-03-04,South,Furniture,Filing Cabinet,5,270.3,1351.5,866.1,485.4,Home Office
ORD-108505,2023-03-17,East,Technology,Keyboard,3,226.09,678.27,532.88,145.39,Corporate
ORD-108506,2024-11-14,North,Office Supplies,Paper Ream,7,171.87,1203.09,1028.64,174.45,Consumer
ORD-108507,2022-03-25,West,Technology,Monitor,5,197.51,987.55,876.02,111.53,Corporate
ORD-108508,2024-05-16,West,Technology,Mouse,9,128.33,1154.97,937.6,217.37,Home Office
ORD-108509,2023-02-05,North,Technology,Keyboard,5,380.55,1902.75,1162.14,740.61,Consumer
ORD-108510,2023-06-14,East,Office Supplies,Pen Set,7,210.64,1474.48,1157.74,316.74,Home Office
ORD-108511,2022-01-22,East,Office Supplies,Stapler,8,217.76,1742.08,1209.16,532.92,Corporate
ORD-108512,2023-05-13,West,Furniture,Office Chair,4,375.52,1502.08,1124.09,377.99,Consumer
ORD-108513,2022-02-19,North,Technology,Keyboard,5,42.18,210.9,132.89,78.01,Consumer
ORD-108514,2022-11-14,North,Office Supplies,Notebook,8,440.66,3525.28,3061.53,463.75,Home Office
ORD-108515,2024-09-16,West,Office Supplies,Paper Ream,2,66.4,132.8,96.86,35.94,Consumer
ORD-108516,2024-01-18,North,Furniture,Desk,9,328.21,2953.89,2018.21,935.68,Corporate
ORD-108517,2025-02-25,West,Technology,Monitor,2,125.43,250.86,169.02,81.84,Home Office
ORD-108518,2022-12-26,West,Technology,Monitor,2,97.09,194.18,118.46,75.72,Home Office
ORD-108519,2024-06-28,East,Furniture,Filing Cabinet,3,134.82,404.46,317.5,86.96,Home Office
ORD-108520,2022-02-28,North,Office Supplies,Paper Ream,1,178.6,178.6,156.11,22.49,Home Office
ORD-108521,2024-10-01,West,Technology,Laptop,3,286.31,858.93,697.93,161.0,Home Office
ORD-108522,2024-10-09,South,Technology,Keyboard,2,469.33,938.66,566.1,372.56,Consumer
ORD-108523,2025-05-26,South,Technology,Monitor,5,164.12,820.6,565.97,254.63,Consumer
ORD-108524,2023-12-24,North,Technology,Monitor,3,55.62,166.86,115.28,51.58,Home Office
ORD-108525,2022-11-20,West,Office Supplies,Stapler,1,100.72,100.72,74.53,26.19,Corporate
ORD-108526,2024-10-05,South,Office Supplies,Pen Set,9,34.14,307.26,199.19,108.07,Home Office
ORD-108527,2024-04-16,East,Furniture,Filing Cabinet,2,485.75,971.5,683.46,288.04,Home Office
ORD-108528,2024-12-27,North,Office Supplies,Stapler,1,361.17,361.17,227.59,133.58,Consumer
ORD-108529,2022-09-03,East,Office Supplies,Paper Ream,9,65.38,588.42,398.07,190.35,Corporate
ORD-108530,2022-08-10,East,Furniture,Filing Cabinet,9,162.33,1460.97,1150.5,310.47,Consumer
ORD-108531,2024-11-03,South,Office Supplies,Paper Ream,2,96.25,192.5,172.68,19.82,Consumer
ORD-108532,2024-12-02,West,Office Supplies,Stapler,7,344.89,2414.23,1827.26,586.97,Home Office
ORD-108533,2022-07-18,North,Office Supplies,Pen Set,4,439.46,1757.84,1258.49,499.35,Consumer
ORD-108534,2023-04-19,East,Technology,Laptop,6,227.63,1365.78,998.05,367.73,Corporate
ORD-108535,2024-11-28,North,Office Supplies,Pen Set,6,227.07,1362.42,1141.83,220.59,Corporate
ORD-108536,2023-09-22,North,Furniture,Desk,8,24.35,194.8,142.58,52.22,Consumer
ORD-108537,2022-02-20,West,Technology,Laptop,1,74.1,74.1,63.19,10.91,Home Office
ORD-108538,2022-11-21,West,Furniture,Office Chair,5,482.34,2411.7,1938.56,473.14,Consumer
ORD-108539,2024-05-01,West,Technology,Laptop,7,371.54,2600.78,1826.98,773.8,Corporate
ORD-108540,2024-05-15,East,Office Supplies,Stapler,8,227.75,1822.0,1629.13,192.87,Consumer
ORD-108541,2023-03-31,East,Technology,Monitor,6,478.94,2873.64,2411.29,462.35,Consumer
ORD-108542,2025-05-26,South,Furniture,Office Chair,8,391.4,3131.2,2678.35,452.85,Home Office
ORD-108543,2024-01-30,North,Office Supplies,Pen Set,3,47.58,142.74,125.62,17.12,Home Office
ORD-108544,2022-09-16,North,Office Supplies,Pen Set,9,80.07,720.63,576.73,143.9,Consumer
ORD-108545,2024-05-05,West,Technology,Laptop,9,416.46,3748.14,2615.59,1132.55,Corporate
ORD-108546,2022-09-08,North,Office Supplies,Paper Ream,6,238.32,1429.92,1268.15,161.77,Corporate
ORD-108547,2022-01-15,North,Technology,Keyboard,6,378.39,2270.34,1813.21,457.13,Corporate
